A large laser hole has been burned in his uniform, giving you a nice view of previously unexposed tissue. Struggling painfully, he props himself up on one elbow.	他的制服上被雷射燒出一個大洞，讓你把原本藏在裡面的組織看得一清二楚。他痛苦地掙扎著，靠一隻手肘撐起身子。
You can do nothing more for the fused flesh-heap of a man.	這團燒融的血肉，你再也幫不上什麼忙了。
In his present condition (dead) he can't make any use of the data cartridge.	以他現在的狀態(死人一個)，資料匣對他一點用也沒有。
If you give the keycard to the dead scientist, you won't be able to use the special elevators.	把磁卡留給這個已經死掉的科學家，你就沒辦法用那些特殊電梯了。
The widget apparently has no power to raise the dead.	這個強力磁鐵顯然沒有起死回生的能耐。
The handy dandy translation gadget will not enable you to communicate with the dead.	這台方便好用的翻譯機，可沒辦法讓你跟死人溝通。
His audible forms of communication will be limited to what he can convey through the venting of bodily gases.	他現在唯一能發出的聲音，大概就只剩排氣了。
He didn't smell all that great when he was alive.	他活著的時候，味道也沒多好聞。
The smell of freshly sheared copper fills the air around the damaged scientist.	這位科學家的殘骸周圍，瀰漫著一股剛削下來的銅腥味。
You wouldn't want to do that. Trust me.	你不會想做那種事的，相信我。
This is a Model DX Cartridge Retrieval Unit. Its function is to retrieve and return cartridges from and to the storage unit. It is currently %s.	這是一台 DX 型資料匣取存裝置，功能是從儲存單元存取資料匣。它目前的狀態是 %s。
You can't reach it. Even if you did, the pinchers look quite nasty.	你搆不到它。就算搆得到，那對夾爪看起來也挺兇的。
It doesn't respond to human voice commands. It only works through the data archive console.	它不理會人類的語音指令，只能透過資料庫控制台操作。
I wouldn't be violating his airspace if I were you.	換作是我，可不會靠他那麼近。
You figure the robot probably works for batteries.	你猜這台機器人大概是靠電池運作的。
You decide that the cartridge is too important to give back to the robot.	你認定這個資料匣太重要了，不能還給機器人。
You see no slot on the robot that would fit the keycard.	你在這台機器人身上找不到能插磁卡的插槽。
The widget, being magnetic, sticks to the robot's outer casing. You remove it again with some difficulty.	這個強力磁鐵本身有磁性，一下就吸在機器人外殼上，你費了好一番功夫才把它拔下來。
Since the robot does not speak, the translator has nothing to translate.	這台機器人根本不會說話，翻譯機也沒東西可翻。
You can see a well-lit room above.	你能看到上面有個燈火通明的房間。
You seem to be on the wrong level to do that.	你現在好像不在對的樓層，做不了這件事。
You need to go to the top level.	你得先上到最頂層。
You're currently loitering on one of the upper deck hallways aboard the Starship Arcada.	你目前在阿寇達號星艦的上層甲板走廊間閒晃。
You frisk the scorched body. Other than carbonized materials, your search reveals nothing. Boy, I hope this isn't becoming a new hobby.	你搜了搜這具燒焦的屍體。除了碳化物之外什麼都沒搜到。老天，希望這不會變成你的新嗜好。
You have just stumbled into a small, dark, and very cluttered utility closet. Many things fall and most of them land on you. It doesn't say much for your cleaning prowess.	你一頭撞進一間又小又暗、亂七八糟的雜物間。一堆東西掉了下來，大部分還砸到你身上。看來你打掃的功力也沒多好。
You're startled by the sound of an alarm. Breaking through it, the intercom crackles with the frightened voice of a technician shouting that the Arcada has been boarded by unknown intruders. The transmission ends abruptly in a soundstorm of white noise, soon overtaken by the cold din of silence.	一陣警報聲把你嚇了一跳。廣播系統劈哩啪啦地響起，傳來一名技師驚慌的聲音，大喊阿寇達號已經被不明入侵者攻佔。通話突然被一陣雜訊風暴打斷，隨後只剩下一片冷冽的死寂。
You hear the overly cheerful voice of the ship's computer say: "Destruct sequence is engaged! %d minutes till detonation."	你聽見艦上電腦用過分歡快的語氣說道：「自毀程序已啟動！還有 %d 分鐘就會引爆。」
The light is off. Were it on, you'd notice something called illumination.	燈是關著的。要是開著，你就會注意到一種叫做「照明」的東西。
The sign would yield no smell even if you did have the energy to find a step ladder (which you don't).	就算你有力氣去找個梯子(其實你沒有)，這塊牌子聞起來也不會有什麼味道。
This is Stuart, one of your crewmates. He appears to be non-functional. You used to kid him about it when he was alive but now it's true.	這是史都華，你的組員之一。他現在看起來已經「當機」了。他活著的時候你老拿這個梗虧他，現在倒是真的成真了。
You have to come out of the closet first.	你得先走出這間儲藏室才行。
Though you look like a cartoon character, you're not Stretchman.	雖然你看起來像卡通人物，但你可不是什麼「橡皮人」。
Funny, no response.	奇怪，沒反應。
On second thought, maybe you shouldn't wipe your nose on Stuart's clothes.	想想還是算了，你大概不該拿史都華的衣服來擦鼻涕。
Oh, that's really sick. You really should seek professional help.	喔，這也太噁心了。你真的該去看醫生了。
It's unlikely Stuart will be spending any money in the forseeable future.	短期內史都華大概不會花什麼錢了。
Stuart was never much help to you, but now he's ignoring you entirely.	史都華以前就幫不了你什麼忙，現在更是完全不理你了。
Stuart doesn't plan to use one of the special elevators anytime soon.	史都華短期內應該不會用到那些特殊電梯了。
You wave the widget over Stuart's body. He's still dead.	你拿強力磁鐵在史都華的屍體上晃了晃。他還是死的。
Even using the translator gadget, you can't communicate with Stuart. He's still dead.	就算用了翻譯機，你也沒辦法跟史都華溝通。他還是死的。
This is an elevator to one of the lower levels.	這是一部通往下層樓的電梯。
Pressing your nose to the elevator door merely serves to cool off your nostril hairs. The door has no fragrance.	把鼻子貼在電梯門上，頂多只能讓你的鼻毛涼快一下。這扇門沒什麼味道。
People are going to start wondering about you if you keep applying your tongue to unusual places.	你再這樣到處舔奇怪的地方，大家真的會開始懷疑你有問題。
Nothing is visible because of the darkness in here. It's one of the reasons that this is your favorite room aboard the Arcada.	這裡黑得什麼都看不見，這也是你最愛阿寇達號這個房間的原因之一。
This is the access device to your favorite area of the ship - the closet.	這是通往你在艦上最愛地點——儲藏室——的出入裝置。
The light's flashing. Hmm, let's see...That seems to ring a distant bell. Oh yeah, now you remember! It means that all living things now aboard the ship could die due to some disastrous situation that currently exists. Whatever the case, some personal hide preservation is in order.	燈在閃。嗯，讓我想想……好像有點印象。對了，你想起來了！這代表艦上目前發生了某種災難，所有活著的東西都可能因此喪命。不管怎樣，現在該做的是先保住自己這條命。
Since the sign is recessed into the wall you can do nothing with it. A nice, distinct hand print now remains on the alert sign.	這塊牌子是嵌進牆裡的，你拿它沒轍。倒是警示牌上，現在留下了一個清清楚楚的手印。
You take a whiff and notice a smell common to electronics which haven't had power applied to them in a quite a while.	你聞了一下，聞到一股很久沒通電的電子產品常有的味道。
Boy, was that a bad idea. Your tongue now bears the residue left behind by adventurers who, like yourself, have shown a need to press various and sundry organs against the sign.	老天，這下慘了。你的舌頭上現在沾滿了殘留物——那些跟你一樣，忍不住要拿各種器官去貼這塊牌子的冒險者留下的痕跡。
You search Jerry's body and find %s	你搜了傑瑞的屍體，找到 %s
He smells like Jerry.	他聞起來就像傑瑞。
I don't think you really want to taste Jerry. But then, who knows?	我看你應該不會真想嚐嚐傑瑞的味道吧。不過，誰知道呢？
Jerry won't be needing any cash soon	傑瑞短時間內應該用不到什麼現金
If Jerry ever knew how to read this cartridge, he's not telling now.	就算傑瑞以前知道怎麼讀這個資料匣，他現在也不會說了。
You really shouldn't put the keycard back -- you're going to need it later.	你真的不該把磁卡放回去——你晚點還用得到。
Jerry is beyond the need for a widget.	傑瑞已經用不著什麼強力磁鐵了。
Jerry doesn't appear to be saying anything for the translator gadget to translate.	傑瑞看起來沒說什麼話，翻譯機沒東西可翻。
You can't do that from your current position.	你現在這個位置做不了這件事。
You can't do that from this level.	在這層樓，你做不了這件事。
This is an elevator to one of the upper levels.	這是一部通往上層樓的電梯。
Your search of %s reveals nothing even you'd carry.	你搜遍了 %s，連你這種什麼都撿的人都找不到半樣東西。
You can't mess with anything that's not on your floor.	不是你這層樓的東西，你就別亂碰。
Dead people sure are boring!	死人還真是無聊透頂！
Gee, He doesn't smell bitter, taste him.	咦，他聞起來不苦耶，嚐嚐看。
Hmmmm, still not bitter, just like you thought.	嗯……還是不苦，跟你想的一樣。
You owed Dave a couple of Buckazoids, but there's not much point in repaying them now.	你欠戴夫幾個太空幣，不過現在還他也沒什麼意義了。
Dave seems somehow disinterested in the cartridge.	戴夫對這個資料匣，似乎完全提不起興趣。
Dave never had a keycard, and he sure doesn't need one now.	戴夫從來沒有磁卡，現在更是用不著了。
Dave is remarkably unresponsive to your offer of a widget.	戴夫對你遞出的這個強力磁鐵，完全沒有反應。
Dave has given up speaking for the rest of his life. Even the translator gadget won't help here.	戴夫這輩子是不會再開口說話了，就算翻譯機也幫不上忙。
You can't manipulate anything not on your level.	不在你這層樓的東西，你動不了。
Hey keep your tongue to yourself, slimeball.	喂，把你的舌頭收好，噁心鬼。
Hey, she's wearing that really great perfume again, Eau DePain.	嘿，她又噴上那款超讚的「苦水香水」了。
It's unlikely Blanche would appreciate the gesture.	布蘭琪大概沒辦法欣賞你這番心意。
Blanche pays as much attention to you as she ever has.	布蘭琪一如既往地不理你。
Blanche shows as much interet in the keycard as you might expect her to, being dead and all.	畢竟人都死了，布蘭琪對這張磁卡的興趣，正如你所預期的——一點都沒有。
Your shiny new widget is not making much of an impression of Blanche, that's for sure.	你那個閃亮亮的新強力磁鐵，顯然沒有讓布蘭琪留下什麼印象，這是肯定的。
The translation gadget does not appear to work if there's no speech to translate, and Blanche is remarkably quite lately.	如果沒有話可翻，翻譯機似乎也派不上用場——而布蘭琪最近可安靜得很。
This elevator goes down.	這台電梯往下開。
This elevator goes up.	這台電梯往上開。
Your search of the body reveals nothing.	你搜遍屍體，什麼都沒找到。
Gosh, Randy's even quieter in this state.	天哪，蘭迪這種狀態下更安靜了。
Randy's recently re-exposed and re-heated lunch smells pretty good. You start to regret having slept through lunch.	蘭迪剛翻出來、重新加熱過的午餐聞起來還挺香的，你開始後悔自己把午餐時間睡掉了。
Although it's darn tempting, all this tension has your stomach churning. The last thing it needs is more stomach acid, especially from someone else's stomach.	雖然真的很誘人，但這股緊張感已經讓你胃翻攪個不停。你的胃現在最不需要的，就是再多一點胃酸——尤其是別人胃裡的胃酸。
Randy, usually a sucker for a Buckazoid, is showing a remarkable lack of interest.	蘭迪平常看到太空幣就走不動路，這次卻異常地沒興趣。
Randy ignores your efforts to ask him about the cartridge, maybe because he's dead.	蘭迪完全不理你問資料匣的事，也許是因為他已經死了。
Randy doesn't seem to want the keycard. His present condition may have something to do with this.	蘭迪好像不想要這張磁卡，可能跟他目前的狀態脫不了關係。
Whatever this thing does, reanimating the dead does not appear to be one of them.	不管這東西是做什麼用的，讓死人復活顯然不在它的功能清單裡。
Even you don't need a translator to get the message that Randy is D-E-A-D.	連你都不必靠翻譯機，也看得懂蘭迪已經死—透—了。
Normally a pleasant guy to talk with, Hugh is pretty darn boring now.	休平常是個很健談的人，現在卻無聊到不行。
Either you have a taste for sweat or you didn't smell him before you tried to taste him.	不是你口味特殊愛汗味，就是你舔他之前根本沒先聞一下。
Hmmm. I think Hugh might have missed a shower or two. Or perhaps his body got sweaty from the heat of that laser blast.	嗯……我猜休可能好幾天沒洗澡了。或者，是被那發雷射轟出來的熱氣給薰出一身汗。
Your money doesn't hold much interest for Hugh at this point	你的錢，對休來說，此刻已經沒有意義了
Hugh offers you no help with the cartridge.	休沒辦法幫你查資料匣的事。
If Hugh could speak, he'd tell you he doesn't want the keycard. He might also have something to say about your intelligence.	要是休還能開口，他大概會說他不想要這張磁卡，順便也會酸你的智商兩句。
It's possible Hugh's only pretending disinterest in the widget. It's also possible he's still dead.	休也許只是裝作對這個強力磁鐵沒興趣。也可能，他還是老樣子——死的。
Blatant, messy death requires no translation.	死得這麼慘烈又明顯，用不著翻譯。
Widgets don't talk.	小裝置不會講話。
It smells magnetic.	聞起來有磁性。
It tastes quite metallic.	嚐起來滿有金屬味的。
Hey, flow through ventilation! You'd best avoid those guys in the future.	嘿，那股氣是從通風口灌進來的！你以後最好離那些傢伙遠一點。
It's a star. You don't do anything with it. If you get close enough though, it will do anything it wants to you.	那是一顆恆星。你對它做不了什麼。不過只要你靠得夠近，它要拿你怎麼樣都行。
If you want to talk to a star, call the Elvis hotline.	想跟明星聊天喔？打去「貓王專線」試試看啊。
It's a TV picture, remember?	這只是電視畫面而已，別忘了。
It's tuned as well as it will come in. Let's face it, that guy's gonna be ugly no matter how you adjust it.	它已經調到能收到的最佳畫質了。老實說，不管你怎麼調，那傢伙看起來都醜。
Alas, it is speechless.	唉，它沒法說話。
Sure. Just go up and do any old thing you want. They look friendly.	喔對啊，你儘管走過去，想幹嘛就幹嘛，他們看起來人超好的。
These guys carry weapons. How wise do you think that is?	這些傢伙可是帶著武器的，你覺得這樣做聰明嗎？
You'd need to be closer for that.	你得再靠近一點才行。
Sorry. It's just an incredible facsimile and not capable of functioning!	抱歉，這只是個做得惟妙惟肖的複製品，根本沒辦法運作！
Boy, you're lonely!	老兄，你也太寂寞了吧！
I don't think it's a good idea to be doing that kind of thing to someone else's joystick.	我看你還是別亂碰別人的搖桿比較好。
Hey, you don't know were this thing has been!	嘿，你根本不知道這東西去過哪些地方！
Though you've been known to have a fondness for manipulating small rodents, this one is obviously decorative (at least in someone's mind).	雖然大家都知道你喜歡摸小老鼠，但這隻顯然只是裝飾用的（至少某人是這麼想的）。
I'm glad, for your sake, that no can see what you're trying to do.	看在你的份上，還好沒人看到你在幹嘛。
Funny, it doesn't smell like a rodent.	奇怪，聞起來不像老鼠耶。
Good thing that isn't a real mouse or you'd be hacking up furballs.	還好這不是真老鼠，不然你早就吐出一堆毛球了。
Do you know how many hours you've spent cleaning view screens because of acts like that!	你知道自己花了多少小時，就是在擦掉你這種行為弄髒的螢幕嗎！
BOING! Right back in your face those words did come.	咚！那些話就這樣彈回來，正中你的臉。
Smells like viewdex with pneumonia-f.	聞起來就像得了F型肺炎的Viewdex機。
Unfortunately, it tastes like viewdex with pneumonia-f!	很不幸，嚐起來也像得了F型肺炎的Viewdex機！
These wires are way out of reach. Besides, you don't need them.	這些電線根本搆不到，而且你也用不著。
Still looking for someone to understand you and see you for what you really are?	還在找一個真正懂你、看見真實自己的人喔？
You can't smell them way up there.	它們掛得那麼高，你聞不到。
They're too far away to taste.	離太遠了，嚐不到。
As much as you feel like pounding out a colonically stimulating version of 'chopsticks', you realize that it's time to get serious about surviving. (At least, we think you do.)	你很想敲一段讓人腸胃翻攪的「筷子曲」，但你也明白，該是正經求生的時候了。（至少，我們是這麼希望的。）
The keyboard has no sampler. That is what you meant to try, wasn't it?	這鍵盤沒有取樣功能。你該不會是想試試這個吧？
It smells like lots of fingers pressed around this thing.	聞起來像是一堆手指在這上面摸來摸去。
It tastes like lots of unclean fingers pressed around this thing.	嚐起來像是一堆不乾淨的手指在這上面摸來摸去。
The incredibly huge cords are affixed to the deck and can't be moved.	這些粗到誇張的電纜線固定在地板上，動不了。
Come to your senses.	清醒一點吧。
It smells like vinyl-encased wiring.	聞起來像是包了塑膠外皮的電線。
You must have something more important to do than going around sucking on vinyl insulation.	你應該有更重要的事情要做，而不是到處吸塑膠絕緣皮。
You slide the keycard into the slot. The lock releases with a satisfying click, and the elevator doors slide open.	你把磁卡插進插槽，鎖「喀」一聲應聲彈開，電梯門緩緩滑開。
The bay doors are currently open.	艙門目前是開著的。
The bay doors are currently closed.	艙門目前是關著的。
You overhear a couple of strange guys conversing nearby.	你偷聽到附近有幾個怪傢伙在交談。
Through this window you can see down into the pod bay. A pod sits waiting on the launch track. The large bay doors are currently %s.	透過這扇窗，你可以看到下方的逃生艙艙房。一艘逃生艙正停在發射軌道上待命。那扇大艙門目前是%s。
There are only a couple of buttons that look like they do anything.	看起來能用的按鈕就只有那幾個。
You already have two other buttons to choose from.	你已經有另外兩個按鈕可以選了。
These are locked down. They won't help you anyway.	這些都鎖死了，反正也幫不上忙。
None of these buttons are operational at this time.	這些按鈕目前都沒有作用。
A spacesuit hangs in the closet. A helmet sits on the top shelf.	櫃子裡掛著一套太空裝，最上層的架子上放著一頂頭盔。
You notice some sort of gadget in the drawer.	你注意到抽屜裡有個像是小裝置的東西。
There is nothing inside the drawer. You push the button and the drawer slides neatly back into place.	抽屜裡什麼都沒有。你按下按鈕，抽屜俐落地滑回原位。
There are no controls on this panel. It is populated only by gauges and read-outs.	這面板上沒有任何控制裝置，只有一堆儀表和讀數顯示。
Does that artificial gravity do the job, or what.	這個人工重力還真夠力，是吧。
That concludes your experiment on the effects of vacuum on the unprotected human body. Wasn't that fun!	你這場「沒穿裝備直接暴露在真空中會怎樣」的實驗到此結束。好玩吧！
The massive bay doors are %s.	那扇巨大的艙門目前是%s。
You can't open the Bay doors from this room.	你沒辦法從這個房間打開艙門。
Some alien anchorbeing is broadcasting a message about the stolen Star Generator.	某個外星「主播生物」正在播報星辰產生器遭竊的消息。
A blank monitor hangs from the ceiling.	天花板上掛著一台沒畫面的螢幕。
You exit the escape pod.	你走出逃生艙。
Remove your seatbelt first. It works better.	先解開安全帶，這樣比較好用。
Please press the desired button on the inset.	請按下面板上你想要的按鈕。
This option works better with the power on.	開電源後這個選項才比較管用。
You will need to leave the Launch Bay first.	你得先離開發射艙房才行。
This option works only when clear of the Arcada.	只有在遠離阿寇達號之後，這個選項才有用。
Nothing much will happen without power.	沒開電源的話，不會有什麼反應。
Buckle up for safety, buckle up.	為了安全繫上安全帶，繫上安全帶。
As you slide the throttle forward, you can feel the Arcada start to shake.	你把節流閥往前推，感覺到阿寇達號開始震動起來。
Guess those doors are as strong as they look.	看來那些門真的跟外表一樣堅固。
Through the open bay doors you can see a plethora of stars.	透過打開的艙門，你可以看到滿天星斗。
Your view is limited by the closed bay doors.	艙門關著，擋住了你的視線。
You don't need that right now.	你現在用不到這個。
THIS BUTTON IS NOT TO BE PUSHED AT ANYTIME.	這個按鈕任何時候都絕對不准按！
This is the power button for the escape pod.	這是逃生艙的電源按鈕。
Gee, all of a sudden the engines have grown quiet. Boy, you sure were zooming along for quite some time.	天啊，引擎突然安靜下來了。老兄，你可真是飆了好長一段時間。
Of course, the zooming part is over now since you've run out of fuel. You'll just float along on inertia with no control of your attitude or destination.	當然啦，飆速的部分已經結束了，因為你的燃料用光了。接下來你只能靠慣性漂流，沒辦法控制姿態或目的地。
Yep, you're still drifting hopelessly through space. Bummer, eh?	沒錯，你還在太空裡漫無目的地漂流。有夠衰的，對吧？
Hunger grows to a level where your body decides to start feasting on itself. In your last conscious thoughts it dawns on you that navigation of some sort might have been a big helper here.	飢餓感終於強到讓你的身體開始「自己吃自己」。在意識消失前的最後一刻，你才驚覺，早知道學點導航技術就好了。
Please stay seated until the space pod has come to a complete stop. Thank you for your cooperation.	請在太空艙完全停妥前留在座位上，謝謝合作。
The pod has gone through some changes. All systems seem to have died and the windshield is now embossed with a lovely mosaic pattern.	這艘逃生艙經歷了一番「大改造」：所有系統似乎都掛了，擋風玻璃現在還多了一層漂亮的馬賽克裂紋。
The inside of the Arcada's escape pods is not exactly packed with luxurious appointments. However, when it comes to saving one's posterior, it's as good as a Rolls.	阿寇達號逃生艙的內裝說不上豪華舒適，不過講到保住你的屁股，它可比勞斯萊斯還管用。
The pain fades away along with any sense of belonging to the community of the living. Your powerless pod drifts through space for eons, eventually being plowed by some primitive deep space probe. Knowing that your insurance deductible was much too high anyway, you gain a new appreciation for death.	痛楚漸漸消退，連同你屬於「活人世界」的那份歸屬感一起。失去動力的逃生艙就這樣在太空裡漂流了千秋萬世，最後被某艘原始的深空探測器一頭撞上。想到自己的保險自付額本來就貴得離譜，你反而對死亡有了全新的體悟。
Please press the desired button.	請按下你想要的按鈕。
Thank you for flying Arcada Getaway Podlines! It's nearly been a pleasure serving you. Tell a friend (if you've got one).	感謝您搭乘「阿寇達脫逃艙運」！為您服務差不多算是一種榮幸。要記得告訴朋友喔（如果你還有朋友的話）。
This has been rendered inoperable due to the shock of that less-than-graceful landing.	在那次「毫不優雅」的降落衝擊下，這東西已經徹底報廢了。
The fuel supply has expired.	燃料已經耗盡了。
This button just doesn't work the same since the accident.	這顆按鈕自從那次意外後，就一直不太對勁。
You have a feeling you shouldn't have pressed that button.	你有種預感，剛才不該按那顆按鈕的。
Ouch! I think we've got some serious organ damage here! All of them, of course, could be easily replaced in the time period from which you've just arrived. However, a quick scenery check reveals that you are now in the Dark Ages. The only transplant you'll get here is from carcass to spit over flame.	哎唷！看來你的內臟嚴重受損了！這些器官在你原本那個時代其實都能輕鬆換新，可惜你現在人在黑暗時代。這裡唯一的「器官移植」，就是把你的屍體串起來架在火上烤。
As you draw a few final lungfuls of oxygen through your newly-acquired sucking chest wound, you gleefully notice your final resting place is near beautiful Nottingham Castle - universally renowned for its inclusion in Sierra's 'Conquests of the Longbow'.	你透過新添的胸口破洞吸進最後幾口氧氣，卻開心地發現自己命喪的地方，離美麗的諾丁漢城堡不遠——那正是因為在 Sierra 出品的《Conquests of the Longbow》裡出現過而聲名遠播。
Oh, my goodness! You're shocked to hear some highly inflammatory language making its way into your auditory canals. Must be some uncivilized ruffians in the nearby pub.	天哪！你驚訝地聽見一連串火爆的粗話鑽進耳朵裡，一定是附近酒吧那些沒教養的傢伙在鬧事。
Well, you're dead again. We even warned you not to push that button. You have no one to blame but yourself for having to sit through a plug for another fine Sierra product. Maybe you'll follow directions next time. Thanks for playing (and all that stuff).	好啦，你又死了。我們都警告過你別按那顆按鈕了。現在得乖乖看一段其他 Sierra 好產品的廣告，也只能怪你自己。下次記得乖乖照指示做。謝謝遊玩（諸如此類的話）。
The lack of fuel allows you to float aimlessly through space.	燃料耗盡讓你只能在太空裡漫無目的地飄。
You are already thrusting through space.	你已經在太空中全速推進了。
You have no need to remove your seatbelt.	你沒必要解開安全帶。
Hey, this baby saved your life. The view out the window, however, might make you regret it.	嘿，這寶貝救了你一命。不過窗外的景色，可能會讓你後悔活下來。
Dials galore populate the instrument console of the pod cabin.%s	逃生艙艙房的儀表板上，滿滿都是各種轉盤。%s
This is the pod's instrument console. Dials, gauges, and a couple of controls fill out the board.%s	這是逃生艙的儀表板，上面滿是轉盤、儀表和幾個控制鈕。%s
This is the lucky escapee's seat.%s	這是幸運逃生者的座位。%s
Through the fractured pod window, you see utter desolation spread out before you. You suddenly feel very lonely.	透過逃生艙破裂的窗戶，你看見眼前是一片荒蕪，突然覺得好孤單。
The window allows you an unrestricted view of the vast nothingness of space.	這扇窗讓你把浩瀚太空的一片虛無看得清清楚楚。
The rugged landing liberated the survival kit from its mounting fixture.	這次硬著陸把求生包從固定架上震了下來。
Within the survival kit are the necessities for surviving a brief stay in a less-than-hospitable environment.	求生包裡裝的是，在惡劣環境下撐一陣子的必需品。
You can't get that now.	你現在拿不到那個。
Nice lights, huh?	燈光不錯吧？
This is a radar used by the Autonav system.	這是自動導航系統用的雷達。
This button WASN'T to be pushed at anytime. Now that it's dead go crazy and push away.	這顆按鈕本來說什麼都不准按。不過反正它現在壞了，你要按幾下都隨便你。
This is the power button for the escape pod.%s	這是逃生艙的電源開關。%s
Erosion has drilled a small hole into the side of this section of vertebrae. What could be in there?	風化侵蝕在這節脊椎骨的側面鑽出一個小洞，裡面會有什麼呢？
You don't have time for that. You're much too busy running for your life currently.	你沒空做這個，現在你正忙著逃命呢。
This hole isn't of the edible variety.	這個洞不是可以吃的那種。
The dark hole merely echoes your wondrous words.	這個漆黑的洞只是把你的金玉良言原封不動地回音給你聽。
You pick up a faint scent of something organic. Maybe there's someone else on this Ken-forsaken planet.	你聞到一絲若有似無的有機物氣味，說不定這顆被肯拋棄的鬼行星上還有別人。
Being in closer proximity would be helpful.	再靠近一點會比較有幫助。
Cautiously, you decide to investigate further.	你小心翼翼地決定再深入調查看看。
That should teach you not to be messing around in strange holes.	這下你該學乖了，別亂摸奇怪的洞。
